Airline,Days from Purchase to Travel,Fare Type,Número de registros,Passenger Email,Person-1,Person,Purchase Date,Purchase Day,Origin,Destination,Route,Row ID,Ticket Price,Travel Date,TravelDay,Trips,Type of Traveler,Insure,Sex
Southwest,12,Economy,1,gdortch@vizpainter.com,Giulietta Dortch,Giulietta Dortch,21/09/2016,miércoles,DAL,MDW,DAL-MDW,305,60,03/10/2016,lunes,3,Infrequent,False,F
American Airlines,60,Business,1,gdortch@vizpainter.com,Giulietta Dortch,Giulietta Dortch,04/08/2016,jueves,DFW,JFK,DFW-JFK,1325,381,03/10/2016,lunes,3,Infrequent,False,F
United,7,Economy,1,gdortch@vizpainter.com,Giulietta Dortch,Giulietta Dortch,24/07/2019,miércoles,DFW,HIO,DFW-HIO,8302,187,31/07/2019,miércoles,3,Infrequent,False,F
Southwest,65,Economy,1,gweimer@vizpainter.com,Giulietta Weimer,Giulietta Weimer,20/08/2019,martes,DAL,HOU,DAL-HOU,306,125,24/10/2019,jueves,4,Infrequent,True,F
Southwest,22,Economy,1,gweimer@vizpainter.com,Giulietta Weimer,Giulietta Weimer,02/10/2019,miércoles,DAL,LAS,DAL-LAS,306,96,24/10/2019,jueves,4,Infrequent,True,F
Southwest,51,First Class,1,gweimer@vizpainter.com,Giulietta Weimer,Giulietta Weimer,24/09/2017,domingo,DAL,ATL,DAL-ATL,306,277,14/11/2017,martes,4,Infrequent,False,F
Southwest,36,Economy,1,,Giulietta Weimer,Giulietta Weimer,30/05/2016,lunes,DAL,HOU,DAL-HOU,306,136,05/07/2016,martes,4,Infrequent,False,F
Southwest,65,Economy,1,gweimer@vizpainter.com,Giulietta Weimer,Giulietta Weimer,20/08/2019,martes,DAL,HOU,DAL-HOU,306,125,24/10/2019,jueves,4,Infrequent,False,F
Southwest,36,Economy,1,,Giulietta Weimer,Giulietta Weimer,30/05/2016,lunes,DAL,HOU,DAL-HOU,306,136,05/07/2016,martes,4,Infrequent,False,F
Southwest,51,First Class,1,gweimer@vizpainter.com,Giulietta Weimer,Giulietta Weimer,24/09/2017,domingo,DAL,ATL,DAL-ATL,306,277,14/11/2017,martes,4,Infrequent,False,F
Southwest,22,Economy,1,gweimer@vizpainter.com,Giulietta Weimer,Giulietta Weimer,02/10/2019,miércoles,DAL,LAS,DAL-LAS,306,96,24/10/2019,jueves,4,Infrequent,False,F
Southwest,24,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,20/08/2019,martes,DAL,AUS,DAL-AUS,307,127,13/09/2019,viernes,12,Frequent,True,F
Southwest,34,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,10/08/2019,sábado,DAL,ELP,DAL-ELP,307,96,13/09/2019,viernes,12,Frequent,True,F
Southwest,31,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,13/11/2019,miércoles,DAL,LGA,DAL-LGA,307,130,14/12/2019,sábado,12,Frequent,True,F
Southwest,45,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,04/09/2018,martes,DAL,AUS,DAL-AUS,307,90,19/10/2018,viernes,12,Frequent,False,F
Southwest,88,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,23/07/2018,lunes,DAL,OKC,DAL-OKC,307,120,19/10/2018,viernes,12,Frequent,False,F
Southwest,14,Business,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,05/10/2018,viernes,DAL,ATL,DAL-ATL,307,89,19/10/2018,viernes,12,Frequent,False,F
Southwest,37,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,12/09/2018,miércoles,DAL,HOU,DAL-HOU,307,152,19/10/2018,viernes,12,Frequent,False,F
Southwest,90,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,21/07/2018,sábado,DAL,LGA,DAL-LGA,307,120,19/10/2018,viernes,12,Frequent,False,F
Southwest,36,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,07/08/2017,lunes,DAL,MDW,DAL-MDW,307,99,12/09/2017,martes,12,Frequent,False,F
Southwest,23,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,20/09/2016,martes,DAL,LAS,DAL-LAS,307,67,13/10/2016,jueves,12,Frequent,False,F
Southwest,14,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,29/09/2016,jueves,DAL,MDW,DAL-MDW,307,92,13/10/2016,jueves,12,Frequent,False,F
Southwest,34,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,10/08/2019,sábado,DAL,ELP,DAL-ELP,307,96,13/09/2019,viernes,12,Frequent,False,F
Southwest,37,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,12/09/2018,miércoles,DAL,HOU,DAL-HOU,307,152,19/10/2018,viernes,12,Frequent,False,F
Delta,12,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,07/10/2018,domingo,DFW,CMH,DFW-CMH,2167,119,19/10/2018,viernes,12,Frequent,False,F
Southwest,24,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,20/08/2019,martes,DAL,AUS,DAL-AUS,307,127,13/09/2019,viernes,12,Frequent,False,F
Southwest,45,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,04/09/2018,martes,DAL,AUS,DAL-AUS,307,90,19/10/2018,viernes,12,Frequent,False,F
Southwest,14,Business,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,05/10/2018,viernes,DAL,ATL,DAL-ATL,307,89,19/10/2018,viernes,12,Frequent,False,F
Southwest,31,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,13/11/2019,miércoles,DAL,LGA,DAL-LGA,307,130,14/12/2019,sábado,12,Frequent,False,F
Southwest,90,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,21/07/2018,sábado,DAL,LGA,DAL-LGA,307,120,19/10/2018,viernes,12,Frequent,False,F
Southwest,36,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,07/08/2017,lunes,DAL,MDW,DAL-MDW,307,99,12/09/2017,martes,12,Frequent,False,F
Southwest,14,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,29/09/2016,jueves,DAL,MDW,DAL-MDW,307,92,13/10/2016,jueves,12,Frequent,False,F
Delta,12,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,07/10/2018,domingo,DFW,CMH,DFW-CMH,2167,119,19/10/2018,viernes,12,Frequent,False,F
Southwest,88,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,23/07/2018,lunes,DAL,OKC,DAL-OKC,307,120,19/10/2018,viernes,12,Frequent,False,F
Southwest,23,Economy,1,gkelly@vizpainter.com,Grace Kelly,Grace Kelly,20/09/2016,martes,DAL,LAS,DAL-LAS,307,67,13/10/2016,jueves,12,Frequent,False,F
Delta,16,Business,1,gthornton@vizpainter.com,Grant Thornton,Grant Thornton,26/05/2017,viernes,DFW,SEA,DFW-SEA,8537,300,11/06/2017,domingo,3,Infrequent,False,M
Delta,23,First Class,1,gthornton@vizpainter.com,Grant Thornton,Grant Thornton,22/04/2016,viernes,DFW,SEA,DFW-SEA,9591,445,15/05/2016,domingo,3,Infrequent,False,M
Delta,16,Business,1,gthornton@vizpainter.com,Grant Thornton,Grant Thornton,26/05/2017,viernes,DFW,SEA,DFW-SEA,8537,300,11/06/2017,domingo,3,Infrequent,False,M
Delta,78,Economy,1,,Grant Thornton,Grant Thornton,27/02/2016,sábado,DFW,COS,DFW-COS,9590,243,15/05/2016,domingo,3,Infrequent,False,M
Delta,23,First Class,1,gthornton@vizpainter.com,Grant Thornton,Grant Thornton,22/04/2016,viernes,DFW,SEA,DFW-SEA,9591,445,15/05/2016,domingo,3,Infrequent,False,M
Delta,78,Economy,1,,Grant Thornton,Grant Thornton,27/02/2016,sábado,DFW,COS,DFW-COS,9590,243,15/05/2016,domingo,3,Infrequent,False,M
Southwest,128,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,20/05/2016,viernes,DAL,PHX,DAL-PHX,309,83,25/09/2016,domingo,10,Casual,True,M
American Airlines,109,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,08/06/2016,miércoles,DFW,MEM,DFW-MEM,3163,228,25/09/2016,domingo,10,Casual,True,M
American Airlines,8,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,17/09/2016,sábado,DFW,MEM,DFW-MEM,3162,175,25/09/2016,domingo,10,Casual,True,M
Southwest,36,Business,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,09/11/2019,sábado,DAL,AUS,DAL-AUS,309,94,15/12/2019,domingo,10,Casual,True,M
Southwest,12,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,03/12/2019,martes,DAL,HOU,DAL-HOU,309,82,15/12/2019,domingo,10,Casual,True,M
Southwest,44,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,12/08/2016,viernes,DAL,AUS,DAL-AUS,309,91,25/09/2016,domingo,10,Casual,False,M
Southwest,71,Business,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,16/07/2016,sábado,DAL,AUS,DAL-AUS,309,175,25/09/2016,domingo,10,Casual,False,M
Southwest,14,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,11/09/2016,domingo,DAL,AMA,DAL-AMA,309,123,25/09/2016,domingo,10,Casual,False,M
Southwest,43,Business,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,13/08/2016,sábado,DAL,AMA,DAL-AMA,309,175,25/09/2016,domingo,10,Casual,False,M
Southwest,16,Business,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,09/09/2016,viernes,DAL,ATL,DAL-ATL,309,169,25/09/2016,domingo,10,Casual,False,M
Southwest,128,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,20/05/2016,viernes,DAL,PHX,DAL-PHX,309,83,25/09/2016,domingo,10,Casual,False,M
Southwest,12,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,03/12/2019,martes,DAL,HOU,DAL-HOU,309,82,15/12/2019,domingo,10,Casual,False,M
American Airlines,109,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,08/06/2016,miércoles,DFW,MEM,DFW-MEM,3163,228,25/09/2016,domingo,10,Casual,False,M
American Airlines,8,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,17/09/2016,sábado,DFW,MEM,DFW-MEM,3162,175,25/09/2016,domingo,10,Casual,False,M
Southwest,36,Business,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,09/11/2019,sábado,DAL,AUS,DAL-AUS,309,94,15/12/2019,domingo,10,Casual,False,M
Southwest,44,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,12/08/2016,viernes,DAL,AUS,DAL-AUS,309,91,25/09/2016,domingo,10,Casual,False,M
Southwest,71,Business,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,16/07/2016,sábado,DAL,AUS,DAL-AUS,309,175,25/09/2016,domingo,10,Casual,False,M
Southwest,16,Business,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,09/09/2016,viernes,DAL,ATL,DAL-ATL,309,169,25/09/2016,domingo,10,Casual,False,M
Southwest,14,Economy,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,11/09/2016,domingo,DAL,AMA,DAL-AMA,309,123,25/09/2016,domingo,10,Casual,False,M
Southwest,43,Business,1,gguthrie@vizpainter.com,Greg Guthrie,Greg Guthrie,13/08/2016,sábado,DAL,AMA,DAL-AMA,309,175,25/09/2016,domingo,10,Casual,False,M
Southwest,25,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,19/09/2019,jueves,DAL,ELP,DAL-ELP,310,135,14/10/2019,lunes,8,Casual,True,M
Southwest,70,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,05/08/2019,lunes,DAL,HOU,DAL-HOU,310,93,14/10/2019,lunes,8,Casual,True,M
Southwest,112,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,24/06/2019,lunes,DAL,HOU,DAL-HOU,310,157,14/10/2019,lunes,8,Casual,True,M
Southwest,40,Business,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,04/09/2019,miércoles,DAL,AUS,DAL-AUS,310,81,14/10/2019,lunes,8,Casual,True,M
Southwest,16,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,15/04/2016,viernes,DAL,LAS,DAL-LAS,310,99,01/05/2016,domingo,8,Casual,False,M
Southwest,34,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,28/03/2016,lunes,DAL,HOU,DAL-HOU,310,144,01/05/2016,domingo,8,Casual,False,M
Southwest,25,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,19/09/2019,jueves,DAL,ELP,DAL-ELP,310,135,14/10/2019,lunes,8,Casual,False,M
Southwest,70,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,05/08/2019,lunes,DAL,HOU,DAL-HOU,310,93,14/10/2019,lunes,8,Casual,False,M
Southwest,112,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,24/06/2019,lunes,DAL,HOU,DAL-HOU,310,157,14/10/2019,lunes,8,Casual,False,M
Southwest,34,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,28/03/2016,lunes,DAL,HOU,DAL-HOU,310,144,01/05/2016,domingo,8,Casual,False,M
Delta,16,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,04/03/2019,lunes,DFW,COS,DFW-COS,8998,134,20/03/2019,miércoles,8,Casual,False,M
Delta,32,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,16/02/2019,sábado,DFW,COS,DFW-COS,8999,78,20/03/2019,miércoles,8,Casual,False,M
Southwest,40,Business,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,04/09/2019,miércoles,DAL,AUS,DAL-AUS,310,81,14/10/2019,lunes,8,Casual,False,M
Delta,16,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,04/03/2019,lunes,DFW,COS,DFW-COS,8998,134,20/03/2019,miércoles,8,Casual,False,M
Delta,32,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,16/02/2019,sábado,DFW,COS,DFW-COS,8999,78,20/03/2019,miércoles,8,Casual,False,M
Southwest,16,Economy,1,ghansen@vizpainter.com,Greg Hansen,Greg Hansen,15/04/2016,viernes,DAL,LAS,DAL-LAS,310,99,01/05/2016,domingo,8,Casual,False,M
Southwest,50,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,02/11/2018,viernes,DAL,CLE,DAL-CLE,311,150,22/12/2018,sábado,10,Casual,True,M
Southwest,42,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,31/10/2019,jueves,DAL,HOU,DAL-HOU,311,91,12/12/2019,jueves,10,Casual,True,M
Southwest,22,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,30/11/2018,viernes,DAL,AUS,DAL-AUS,311,134,22/12/2018,sábado,10,Casual,False,M
Southwest,22,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,30/11/2018,viernes,DAL,OKC,DAL-OKC,311,79,22/12/2018,sábado,10,Casual,False,M
Southwest,50,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,02/11/2018,viernes,DAL,CLE,DAL-CLE,311,150,22/12/2018,sábado,10,Casual,False,M
Southwest,34,First Class,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,23/12/2017,sábado,DAL,HOU,DAL-HOU,311,277,26/01/2018,viernes,10,Casual,False,M
Southwest,42,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,31/10/2019,jueves,DAL,HOU,DAL-HOU,311,91,12/12/2019,jueves,10,Casual,False,M
Southwest,34,First Class,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,23/12/2017,sábado,DAL,HOU,DAL-HOU,311,277,26/01/2018,viernes,10,Casual,False,M
American Airlines,30,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,27/12/2017,miércoles,DFW,SEA,DFW-SEA,4612,177,26/01/2018,viernes,10,Casual,False,M
Delta,35,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,23/04/2017,domingo,DFW,SEA,DFW-SEA,6920,219,28/05/2017,domingo,10,Casual,False,M
United,36,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,03/10/2019,jueves,DFW,JFK,DFW-JFK,9607,402,08/11/2019,viernes,10,Casual,False,M
American Airlines,20,Business,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,02/12/2018,domingo,DFW,MCO,DFW-MCO,1316,385,22/12/2018,sábado,10,Casual,False,M
United,11,Business,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,13/09/2016,martes,DFW,COS,DFW-COS,8956,344,24/09/2016,sábado,10,Casual,False,M
American Airlines,30,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,27/12/2017,miércoles,DFW,SEA,DFW-SEA,4612,177,26/01/2018,viernes,10,Casual,False,M
Delta,35,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,23/04/2017,domingo,DFW,SEA,DFW-SEA,6920,219,28/05/2017,domingo,10,Casual,False,M
Southwest,22,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,30/11/2018,viernes,DAL,AUS,DAL-AUS,311,134,22/12/2018,sábado,10,Casual,False,M
United,36,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,03/10/2019,jueves,DFW,JFK,DFW-JFK,9607,402,08/11/2019,viernes,10,Casual,False,M
United,11,Business,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,13/09/2016,martes,DFW,COS,DFW-COS,8956,344,24/09/2016,sábado,10,Casual,False,M
Southwest,22,Economy,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,30/11/2018,viernes,DAL,OKC,DAL-OKC,311,79,22/12/2018,sábado,10,Casual,False,M
American Airlines,20,Business,1,gmatthias@vizpainter.com,Greg Matthias,Greg Matthias,02/12/2018,domingo,DFW,MCO,DFW-MCO,1316,385,22/12/2018,sábado,10,Casual,False,M
Southwest,29,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,29/11/2019,viernes,DAL,LAS,DAL-LAS,312,85,28/12/2019,sábado,6,Casual,True,M
Southwest,15,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,13/12/2019,viernes,DAL,HOU,DAL-HOU,312,141,28/12/2019,sábado,6,Casual,True,M
Southwest,78,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,10/09/2019,martes,DAL,ATL,DAL-ATL,312,83,27/11/2019,miércoles,6,Casual,True,M
Southwest,45,First Class,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,17/08/2018,viernes,DAL,AUS,DAL-AUS,312,304,01/10/2018,lunes,6,Casual,False,M
Southwest,27,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,04/09/2018,martes,DAL,LGA,DAL-LGA,312,122,01/10/2018,lunes,6,Casual,False,M
Southwest,15,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,13/12/2019,viernes,DAL,HOU,DAL-HOU,312,141,28/12/2019,sábado,6,Casual,False,M
American Airlines,19,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,12/09/2018,miércoles,DFW,COS,DFW-COS,2668,230,01/10/2018,lunes,6,Casual,False,M
Southwest,45,First Class,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,17/08/2018,viernes,DAL,AUS,DAL-AUS,312,304,01/10/2018,lunes,6,Casual,False,M
Southwest,78,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,10/09/2019,martes,DAL,ATL,DAL-ATL,312,83,27/11/2019,miércoles,6,Casual,False,M
Southwest,27,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,04/09/2018,martes,DAL,LGA,DAL-LGA,312,122,01/10/2018,lunes,6,Casual,False,M
American Airlines,19,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,12/09/2018,miércoles,DFW,COS,DFW-COS,2668,230,01/10/2018,lunes,6,Casual,False,M
Southwest,29,Economy,1,gmaxwell@vizpainter.com,Greg Maxwell,Greg Maxwell,29/11/2019,viernes,DAL,LAS,DAL-LAS,312,85,28/12/2019,sábado,6,Casual,False,M
United,45,Business,1,,Greg Tran,Greg Tran,08/09/2019,domingo,DFW,MEM,DFW-MEM,3057,221,23/10/2019,miércoles,8,Casual,True,M
Southwest,18,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,05/10/2019,sábado,DAL,SEA,DAL-SEA,313,123,23/10/2019,miércoles,8,Casual,True,M
Southwest,16,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,07/10/2019,lunes,DAL,SLC,DAL-SLC,313,135,23/10/2019,miércoles,8,Casual,True,M
Southwest,17,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,06/10/2019,domingo,DAL,AMA,DAL-AMA,313,82,23/10/2019,miércoles,8,Casual,True,M
Southwest,13,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,10/10/2019,jueves,DAL,OKC,DAL-OKC,313,104,23/10/2019,miércoles,8,Casual,True,M
Southwest,78,Business,1,gtran@vizpainter.com,Greg Tran,Greg Tran,12/06/2016,domingo,DAL,AUS,DAL-AUS,313,118,29/08/2016,lunes,8,Casual,False,M
Southwest,14,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,15/08/2016,lunes,DAL,AUS,DAL-AUS,313,115,29/08/2016,lunes,8,Casual,False,M
Southwest,16,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,07/10/2019,lunes,DAL,SLC,DAL-SLC,313,135,23/10/2019,miércoles,8,Casual,False,M
Delta,38,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,15/09/2019,domingo,DFW,ELP,DFW-ELP,3060,62,23/10/2019,miércoles,8,Casual,False,M
Southwest,18,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,05/10/2019,sábado,DAL,SEA,DAL-SEA,313,123,23/10/2019,miércoles,8,Casual,False,M
United,45,Business,1,,Greg Tran,Greg Tran,08/09/2019,domingo,DFW,MEM,DFW-MEM,3057,221,23/10/2019,miércoles,8,Casual,False,M
Delta,38,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,15/09/2019,domingo,DFW,ELP,DFW-ELP,3060,62,23/10/2019,miércoles,8,Casual,False,M
Southwest,78,Business,1,gtran@vizpainter.com,Greg Tran,Greg Tran,12/06/2016,domingo,DAL,AUS,DAL-AUS,313,118,29/08/2016,lunes,8,Casual,False,M
Southwest,14,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,15/08/2016,lunes,DAL,AUS,DAL-AUS,313,115,29/08/2016,lunes,8,Casual,False,M
Southwest,17,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,06/10/2019,domingo,DAL,AMA,DAL-AMA,313,82,23/10/2019,miércoles,8,Casual,False,M
Southwest,13,Economy,1,gtran@vizpainter.com,Greg Tran,Greg Tran,10/10/2019,jueves,DAL,OKC,DAL-OKC,313,104,23/10/2019,miércoles,8,Casual,False,M
Southwest,9,Economy,1,garmstrong@vizpainter.com,Guy Armstrong,Guy Armstrong,21/11/2018,miércoles,DAL,AUS,DAL-AUS,314,154,30/11/2018,viernes,3,Infrequent,False,M
Southwest,61,Economy,1,garmstrong@vizpainter.com,Guy Armstrong,Guy Armstrong,12/02/2017,domingo,DAL,AUS,DAL-AUS,314,96,14/04/2017,viernes,3,Infrequent,False,M
Southwest,21,Economy,1,garmstrong@vizpainter.com,Guy Armstrong,Guy Armstrong,24/03/2017,viernes,DAL,AUS,DAL-AUS,314,139,14/04/2017,viernes,3,Infrequent,False,M
Southwest,9,Economy,1,garmstrong@vizpainter.com,Guy Armstrong,Guy Armstrong,21/11/2018,miércoles,DAL,AUS,DAL-AUS,314,154,30/11/2018,viernes,3,Infrequent,False,M
Southwest,61,Economy,1,garmstrong@vizpainter.com,Guy Armstrong,Guy Armstrong,12/02/2017,domingo,DAL,AUS,DAL-AUS,314,96,14/04/2017,viernes,3,Infrequent,False,M
Southwest,21,Economy,1,garmstrong@vizpainter.com,Guy Armstrong,Guy Armstrong,24/03/2017,viernes,DAL,AUS,DAL-AUS,314,139,14/04/2017,viernes,3,Infrequent,False,M
Southwest,64,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,17/09/2017,domingo,DAL,PHX,DAL-PHX,315,62,20/11/2017,lunes,7,Casual,True,M
Southwest,77,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,18/05/2019,sábado,DAL,HOU,DAL-HOU,315,122,03/08/2019,sábado,7,Casual,True,M
Southwest,48,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,11/03/2018,domingo,DAL,AUS,DAL-AUS,315,152,28/04/2018,sábado,7,Casual,False,M
Southwest,39,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,19/09/2018,miércoles,DAL,OKC,DAL-OKC,315,97,28/10/2018,domingo,7,Casual,False,M
Southwest,58,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,31/08/2018,viernes,DAL,AUS,DAL-AUS,315,94,28/10/2018,domingo,7,Casual,False,M
Southwest,64,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,17/09/2017,domingo,DAL,PHX,DAL-PHX,315,62,20/11/2017,lunes,7,Casual,False,M
Southwest,56,Business,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,25/09/2017,lunes,DAL,SLC,DAL-SLC,315,94,20/11/2017,lunes,7,Casual,False,M
Southwest,56,Business,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,25/09/2017,lunes,DAL,SLC,DAL-SLC,315,94,20/11/2017,lunes,7,Casual,False,M
Southwest,77,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,18/05/2019,sábado,DAL,HOU,DAL-HOU,315,122,03/08/2019,sábado,7,Casual,False,M
United,34,Business,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,30/06/2019,domingo,DFW,SEA,DFW-SEA,2186,159,03/08/2019,sábado,7,Casual,False,M
United,34,Business,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,30/06/2019,domingo,DFW,SEA,DFW-SEA,2186,159,03/08/2019,sábado,7,Casual,False,M
Southwest,48,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,11/03/2018,domingo,DAL,AUS,DAL-AUS,315,152,28/04/2018,sábado,7,Casual,False,M
Southwest,58,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,31/08/2018,viernes,DAL,AUS,DAL-AUS,315,94,28/10/2018,domingo,7,Casual,False,M
Southwest,39,Economy,1,gphonely@vizpainter.com,Guy Phonely,Guy Phonely,19/09/2018,miércoles,DAL,OKC,DAL-OKC,315,97,28/10/2018,domingo,7,Casual,False,M
Southwest,127,Economy,1,gthornton@vizpainter.com,Guy Thornton,Guy Thornton,23/02/2018,viernes,DAL,PHX,DAL-PHX,316,152,30/06/2018,sábado,5,Casual,True,M
